,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl
10,101476474,970000.0,flat,sale,233.0,True,4,4,barrio Peñagrande,Madrid,Madrid,Fuencarral,es,False,40.4746445,-3.7209686,False,https://www.idealista.com/inmueble/101476474/,"PISO DE 233 m² EN ZONA PEÑAGRANDE. CONSTRUIDO POR BALUARTE. La vivienda consta de hall recibidor, salón-comedor de 50 m², cocina independiente con zona de office y tendedero cerrado, cuatro dormitorios (tres en suite y uno doble), dormitorio principal con dos vestidores, tres baños completos (dos con ducha y uno con bañera) un aseo, despensa, dos plazas de garaje y trastero. Características: -Calefacción por suelo radiante de Gas Natural  -Aire acondicionado por conductos. -Ventanas oscilo batientes con rotura de puente térmico  -Puerta de seguridad -Suelo de tarima en dormitorios y mármol en resto de la vivienda -Armarios vestidos.   Urbanización privada con seguridad 24h y zonas comunes. Piscinas exteriores, piscina climatizada, pista de pádel, gimnasio, zona infantil y club social. Zona muy tranquila y bien comunicada. Próximo a transporte publico, colegios y zonas comerciales. NO COBRAMOS COMISIÓN DE AGENCIA.",good,False,4163.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso,"Peñagrande, Madrid",True,True
11,99152656,850000.0,penthouse,sale,127.0,True,2,2,Calle de Buitrago del Lozoya,Madrid,Madrid,Fuencarral,es,False,40.471941,-3.7197305,False,https://www.idealista.com/inmueble/99152656/,"^**^FABULOSO ÁTICO DE LUJO CON 2 TERRAZAS, PLAZA DE GARAJE Y TRASTERO^**^ Espectacular Ático de lujo en unas de las mejores zonas de Madrid que combina la tranquilidad con todos los servicios cerca.  Esta propiedad destaca por las maravillosas vistas que se puedan apreciar desde su mas de 70 metros cuadrados de terraza.  El piso se distribuye en dos dormitorios ambos con baño en suite, cocina, salón comedor con salida directa a una terraza de mas de 30 metros cuadrados, todo ellos con las mejores calidades y domótica.  Y para los amantes del deporte la urbanización dispone de piscina de verano y piscina de interior climatizada para utilizarla todo el año, un gimnasio completo y sala de yoga.  Todo ello con la tranquilidad de vigilancia 24 hora.  Incluye plaza de garaje y trastero.  Visítalo, te encantará.. .       ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",good,False,6693.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Peñagrande, Madrid', 'title': 'Ático en Calle de Buitrago del Lozoya'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,penthouse,Ático en Calle de Buitrago del Lozoya,"Peñagrande, Madrid",True,True
12,101032420,279000.0,flat,sale,57.0,True,1,1,Calle de La Hiruela,Madrid,Madrid,Fuencarral,es,False,40.4729922,-3.720463,False,https://www.idealista.com/inmueble/101032420/,"EXTRA Inmobiliaria vende excelente piso exterior y luminoso, situado en una quinta planta con ascensores y terraza acristalada. La distribución actual cuenta con una habitación doble con vistas al exterior, amplio salón exterior y cocina abierta equipada, baño completo.   Tiene calefacción por conducto, bomba de frío/calor. Cabe destacar que el piso es muy luminoso gracias a su orientación y a la altura que tiene.   La finca es del 1993 y cuenta con 8 ascensores en el portal, además de portero físico.    Gracias a su ubicación, el piso es ideal para vivir o como inversión. El piso tiene una plaza de garaje incluida en el precio con acceso desde la misma finca. Buenas comunicaciones con transporte público: metro estaciones Peñagrande y Antonio Machado y líneas de autobuses.",good,False,4895.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Hiruela'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Hiruela,"Peñagrande, Madrid",True,True
13,99154036,850000.0,penthouse,sale,127.0,True,2,2,Calle de Buitrago del Lozoya,Madrid,Madrid,Fuencarral,es,False,40.471841,-3.7161305,False,https://www.idealista.com/inmueble/99154036/,"^**^FABULOSO ÁTICO DE LUJO CON 2 TERRAZAS, PLAZA DE GARAJE Y TRASTERO^**^ Espectacular Ático de lujo en unas de las mejores zonas de Madrid que combina la tranquilidad con todos los servicios cerca.  Esta propiedad destaca por las maravillosas vistas que se puedan apreciar desde su mas de 70 metros cuadrados de terraza.  El piso se distribuye en dos dormitorios ambos con baño en suite, cocina, salón comedor con salida directa a una terraza de más de 30 metros cuadrados, todo ellos con las mejores calidades y domótica.  Y para los amantes del deporte la urbanización dispone de piscina de verano y piscina de interior climatizada para utilizarla todo el año, un gimnasio completo y sala de yoga.  Todo ello con la tranquilidad de vigilancia 24 hora.  Incluye plaza de garaje y trastero.  Visítalo, te encantará.   ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",good,False,6693.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Peñagrande, Madrid', 'title': 'Ático en Calle de Buitrago del Lozoya'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,penthouse,Ático en Calle de Buitrago del Lozoya,"Peñagrande, Madrid",True,True
14,101087189,390000.0,flat,sale,126.0,True,4,2,Calle de La Serna del Monte,Madrid,Madrid,Fuencarral,es,False,40.4732133,-3.7207127,False,https://www.idealista.com/inmueble/101087189/,"MÁGNIFICO PISO EXTERIOR CON TERRAZA UBICADO EN UNA DE LAS MEJORES ZONAS RESIDENCIALES DE MADRID La Casa Agency te presenta esta espectacular vivienda de 126mts cuadrados en zona de Peñagrande en el distrito de Fuencarral - el Pardo, situada a tan solo de 5 minutos de Plaza Castilla, totalmente residencial rodeado de parques y tranquilidad. El inmueble esta distribuido en un amplio salón comedor que consta de una cómoda terraza donde puedes disfrutar de los jardines de la comunidad; 4 dormitorios que disponen de armarios empotrados, uno de ellos con baño en suite; cocina independiente con terraza al patio interior que sirve como almacenaje; y un segundo cuarto de baño. La vivienda se completa con un amplio trastero en la última planta del edificio; además de una plaza de garaje incluida en el precio. Se encuentra en un buen estado de conservación aunque con amplias posibilidades de reforma para redistribuirlo a gusto del futuro comprador. La finca donde se encuentra data del año 1982, con diseño clásico de la zona se convierte en un lugar único y especial para vivir; consta de ascensor. Cuenta con ascensor y con ITE FAVORABLE del año 2013 pasando su próxima revisión en el año 2033 Su ubicación es inmejorable, en el extremo noroeste de Madrid, el barrio de Peñagrande, se accede a A6 y M30 en 2 minutos. Moncloa, Autobuses: 42, 7, 132, 137, N20 y N2. que comunican la zona con toda la capital, línea 7 de metro. Zona residencial muy tranquila con todo tipo de servicios a mano, como supermercados, colegios, institutos, escuela infantil, farmacia, bancos, centro de salud, zona deportiva, etc. Además, comentarte que contamos con un departamento financiero FINANZATE, Intermediación Financiera Eurocredit MAD S. L. en el cual puedes obtener un asesoramiento sin compromiso/sin coste para conocer tus posibilidades y tener mejores opciones y garantías a la hora de comprar. Si te gusta el inmueble. ¡No dudes en contactar con nosotros.",renew,False,3095.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Serna del Monte'}",True,False,False,bj,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Serna del Monte,"Peñagrande, Madrid",True,True
15,101350121,390000.0,flat,sale,126.0,True,4,2,Calle de La Serna del Monte,Madrid,Madrid,Fuencarral,es,False,40.4746034,-3.7199215,False,https://www.idealista.com/inmueble/101350121/,"MÁGNIFICO PISO EXTERIOR CON TERRAZA UBICADO EN UNA DE LAS MEJORES ZONAS RESIDENCIALES DE MADRID La Casa Agency te presenta esta espectacular vivienda de 126mts cuadrados en zona de Peñagrande en el distrito de Fuencarral - el Pardo, situada a tan solo de 5 minutos de Plaza Castilla, totalmente residencial rodeado de parques y tranquilidad. El inmueble esta distribuido en un amplio salón comedor que consta de una cómoda terraza donde puedes disfrutar de los jardines de la comunidad; 4 dormitorios que disponen de armarios empotrados, uno de ellos con baño en suite; cocina independiente con terraza al patio interior que sirve como almacenaje; y un segundo cuarto de baño. La vivienda se completa con un amplio trastero en la última planta del edificio; además de una plaza de garaje incluida en el precio. Se encuentra en un buen estado de conservación aunque con amplias posibilidades de reforma para redistribuirlo a gusto del futuro comprador. ¡No dudes en contactar con nosotros!",renew,False,3095.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Serna del Monte'}",True,False,False,bj,True,,flat,,Piso en Calle de La Serna del Monte,"Peñagrande, Madrid",,
16,101439261,390000.0,flat,sale,126.0,True,4,2,Calle de La Serna del Monte,Madrid,Madrid,Fuencarral,es,False,40.4716253,-3.7218564,False,https://www.idealista.com/inmueble/101439261/,"**CONTACTA POR WHATSAPP 6_0_2_2_5_9_1_9_2** LA CASA AGENCY VENDE: Ubicado en una de las mejores zonas residenciales de Madrid, en Peñagrande en el distrito de Fuencarral - el Pardo, situada a tan solo de 5 minutos de Plaza Castilla, totalmente residencial rodeado de parques y tranquilidad.  El inmueble en buen estado para entrar a vivir, consta de 126 m² construidos y se encuentra en 1a planta con ascensor, que se distribuyen en: - Recibidor. - Salón comedor amplio y luminoso con salida a terraza donde poder disfrutar de los jardines de la comunidad. - Cocina independiente con terraza interior. - 3 dormitorios con armarios empotrados, uno de ellos con baño en suite. - 2 baños completos. La vivienda se completa con un amplio trastero en la última planta del edificio; además de una plaza de garaje incluida en el precio.  ¿Te lo vas a perder? *NOTA INFORMATIVA: el precio del inmueble no incluye los honorarios de la inmobiliaria, ni los tributos que gravan la compraventa (ITP), ni gastos notariales ni registrales. *.",good,False,3095.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Serna del Monte'}",False,False,False,bj,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Serna del Monte,"Peñagrande, Madrid",True,True
17,99534513,210000.0,flat,sale,62.0,True,2,1,"Calle de Sarria, 45",Madrid,Madrid,Fuencarral,es,False,40.4742299,-3.7149622,True,https://www.idealista.com/inmueble/99534513/,"PISO REFORMADO de 2 HABITACIONES en Barrio del Pilar CON ALTA RENTABILIDAD 5%. Se vende piso totalmente reformado, para ESTRENAR, con materiales de ultima generación y con la cocina totalmente equipada. La vivienda dispone de 2 habitaciones, una de ellas con armario empotrado. El baño dispone de ducha y ventana. El salón esta integrado con la cocina en estilo americana, la calefacción y agua caliente de la vivienda es por gas natural independiente.  El aislamiento es perfecto, ya que dispone de cristales Climalit dobles y las tuberías y la electricidad se cambiaron por completo, ya que la obra fue integral. El barrio del pilar es un barrio consolidado de Madrid Capital, el cual dispone a menos de 4 minutos de autobús (42, 126, 147, 128, 49) y de lineas de metro como la 7 y la 9. Además cuenta con el centro comercial más grande de Madrid ""La Vaguada""a 7 minutos y numerosos supermercados en alrededor. Si deseas comprar un piso para estrenar en el Barrio del Pilar o buscas un piso con alta rentabilidad ( 5%) en alquiler, no dudes en llamarme.",good,False,3387.0,{'typology': 'flat'},"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en Calle de Sarria, 45'}",True,False,False,en,True,,flat,,"Piso en Calle de Sarria, 45","Pilar, Madrid",,
18,99265711,299000.0,flat,sale,62.0,True,2,1,Calle Isla Malaita,Madrid,Madrid,Fuencarral,es,False,40.4736523,-3.7205606,False,https://www.idealista.com/inmueble/99265711/,"¡PRECIOSO PISO DE 2 DORMITORIOS! ¿Quieres vivir en un piso, rodeado de zonas verdes, con todos los servicios y muy buena comunicación? , pues este es tu nuevo hogar. La luz que tiene en toda la casa es espectacular. La vivienda, tiene 2 dormitorios, 1 baño, salón-comedor, y preciosa cocina con salida a terracita donde disfrutar de un tranquilo desayuno. En la urbanización, hay una zona cerrada, con parque infantil y jardín. También servicio de portería. La comunicación no puede ser mejor, a escasos minutos de la M-30, A-6 y con autobuses en la puerta a distintas zonas de la ciudad, colegios, centro de salud, parques, y muy ceca del centro Comercial La Vaguada. No esperes más! GRUPO CASA 10. REF: 120042 PEÑAGRANDE.",good,False,4823.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle Isla Malaita'}",True,False,False,10,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 25000.0}",flat,,Piso en Calle Isla Malaita,"Peñagrande, Madrid",True,False
19,101470840,499000.0,flat,sale,123.0,True,4,2,Calle de Juan Sánchez,Madrid,Madrid,Fuencarral,es,False,40.4737028,-3.7183793,False,https://www.idealista.com/inmueble/101470840/,"¡Sin comisión de Agencia! INMOLINE whatsapp Extraordinario piso exterior, totalmente reformado, en esquina. Situado en una zona con todos los servicios, centro comercial, médicos, colegios, institutos, y parques. Estupendamente comunicado con transporte público, autobuses y metro L7-Peñagrande, y con M-30. Dispone de una plaza de garaje. Con una superficie de ciento veintitres metros cuadrados. Cuatro dormitorios y dos baños, ambos con ventana. Salón comedor, con amplia terraza. Cocina-office amueblada y equipada con todos los electrodomésticos, a estrenar. Tendedero-lavadero. Aire acondicionado por conductos. Calefacción y agua caliente por gas natural. Suelos de parquet. Ventanas climalit, Las puertas y ventanas han sido cambiadas y los radiadores son nuevos. Armarios empotrados. Puerta blindada. Es exterior y luminoso. Podrían quedarse los muebles. Somos una empresa de mediación inmobiliaria, con una amplia y eficaz experiencia en el sector. Estamos especializados en Alquiler y Venta de inmuebles en Madrid capital y en su provincia. Whatsapp seis seis tres uno cuatro tres cuatro ocho siete.",good,False,4057.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de Juan Sánchez'}",True,False,False,8,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de Juan Sánchez,"Peñagrande, Madrid",True,True
20,98962855,230000.0,flat,sale,68.0,True,3,1,Plaza Alcira,Madrid,Madrid,Moncloa,es,False,40.4652796,-3.7142956,False,https://www.idealista.com/inmueble/98962855/,"¡Excelente vivienda rehabilitada! Clikalia pone a la venta este inmueble exterior de 68 m2 listo para entrar a vivir. Se sitúa en la 2ª planta con ascensor, en la Plaza de Alcira, en Valdezarza. Algunas de las estancias de esta vivienda han sido reformadas. Somos los propietarios de la vivienda ¡NO COBRAMOS COMISIÓN! El piso consta de 3 habitaciones, salón-comedor con terraza, cocina independiente y 1 baño. Para mayor disfrute la vivienda cuenta con calefacción con emisores eléctricos. Este inmueble cuenta con una ubicación excelente ya que se encuentra rodeado de zonas verdes como la Dehesa de la Villa y el Parque Agustín Rodríguez Sahagún. Ubicado a pocos minutos a pie del IES Virgen de la Paloma y del Centro de Salud Valdezarza. A su vez, muy próximo a múltiples paradas de autobús y metro/tren como Valdezarza (L7). Contacta para ver los detalles de la rehabilitación y agendar una visita. ¡Posibilidad de financiación hasta el 100%! ¿Te interesa esta vivienda? ¡Llámanos! Clikalia está a tu disposición de lunes a viernes de 9.00h a 20.00h.",good,False,3382.0,{'typology': 'flat'},"{'subtitle': 'Valdezarza, Madrid', 'title': 'Piso en Plaza Alcira'}",True,False,False,2,True,,flat,,Piso en Plaza Alcira,"Valdezarza, Madrid",,
21,97928281,1049000.0,chalet,sale,339.0,False,5,4,"Calle de la Isla de Alegranza, 1",Madrid,Madrid,Moncloa,es,False,40.463284,-3.7210965,True,https://www.idealista.com/inmueble/97928281/,"Encantador Chalet, para entrar a vivir. Construido en el año 2001, con un excelente gusto y atención a los detalles, con acabados de primera calidad. Cuenta con 5 dormitorios, 4 cuartos de baño, uno de ellos en suite, y una amplia buhardilla con acceso a una terraza exterior. El chalet tiene tres jardines, uno de ellos con acceso directo a la piscina comunitaria, y un garaje. La orientación es Este. La planta baja cuenta con un espacioso salón con amplios ventanales que bañan de luz a la estancia, un comedor con acceso directo a la cocina, y un aseo de cortesía. Dispone de chimenea. Desde el salón y el comedor, se puede acceder al jardín interior, que a su vez da acceso a la piscina comunitaria. En la primera planta se encuentran tres dormitorios espaciosos y luminosos, uno de ellos con baño en suite. La buhardilla, también luminosa y acogedora, tiene acceso a una amplia terraza exterior. El chalet está situado en las puertas de la Dehesa de la Villa, un parque natural que ofrece un entorno tranquilo y bien comunicado para vivir en la ciudad.  El inmueble se encuentra distribuido de la siguiente forma:   ■ PLANTA SÓTANO · Dormitorio, utilizado actualmente como despacho · Cuarto de lavandería · Baño completo con plato de ducha · Garaje con capacidad para 2 coches · Jardín de acceso a la vivienda · Amplio Trastero  ■ PLANTA BAJA · Cocina Amueblada y Semiequipada (horno-placa inducción-campana) · Amplio salón con chimenea y ventanales suelo a techo · Comedor · Aseo de Cortesía · Armario Gabanero · Jardín de entrada principal · Jardín interior con acceso a la piscina comunitaria ■ PLANTA PRIMERA   · 2 Dormitorios Individuales   · 1 Dormitorio Principal con baño completo con bañera en suite   · Cuarto de baño con bañera   ■ PLANTA SEGUNDA: (Buhardilla)   · Sala/Dormitorio   · Terraza   ■ CARACTERÍSTICAS Y ATRIBUTOS • Ventanas de aluminio con cristal climalit y persianas automatizadas • Aire acondicionado por conductos en todas las plantas, excepto la Buhardilla que cuenta con 2 Split • Calefacción y Agua Sanitaria de gas natural • Chimenea en salón principal. • Armarios empotrados en todos los dormitorios y pasillos de la 1ª y 2ª planta. • Pintura lisa en todas las estancias • Puertas de madera en blanco • Suelos de mármol natural en planta baja, baños y escaleras (excepto cocina, que es cerámico); de parqué de roble en planta primera y buhardilla; y cerámico en planta semisótano • Sistema de Riego automático • Plaza de garaje con capacidad para 2 coches • 3 Jardines de uso exclusivo • Piscina Comunitaria • Aislante térmico exterior natural de ampelopsis, planta trepadora que cubre todo el exterior del chalet No cobramos comisión al comprador.",good,False,3094.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Chalet pareado en Calle de la Isla de Alegranza, 1'}",True,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",chalet,semidetachedHouse,"Chalet pareado en Calle de la Isla de Alegranza, 1","Ciudad Universitaria, Madrid",True,True
22,99169898,347000.0,flat,sale,100.0,True,3,2,Calle de San Gerardo,Madrid,Madrid,Moncloa,es,False,40.4653905,-3.720366,False,https://www.idealista.com/inmueble/99169898/,"Rive presenta en exclusiva, esta vivienda en la zona de SACONIA-DEHESA LA VILLA.  Características básicas:  100 m2 construidos 3 habitaciones 2 baños Segunda mano/ buen estado Armarios empotrados Construido en 1981 Edificio planta 1 Exterior Con ascensor El inmueble, exterior en prácticamente todas sus estancias, consta de un hall de entrada, salón amplio e independiente, tres dormitorios y dos cuartos de baño, uno de ellos, el del dormitorio principal, en suite. La vivienda está en perfecto estado de conservación, tiene suelos de parquet, aire acondicionado en el salón. Calefacción y agua caliente central El edificio cuenta con cuarto de reuniones y en la azotea un tendedero por vivienda al que se accede por ascensor. Vivienda para entrar a vivir, barrio muy demandado por su TRANQUILIDAD Y ACCESOS.  Se trata de un área que dispone de todo tipo de servicios como colegios, farmacias, parques, centro de salud, hospitales y supermercados. La comunicación es excelente tanto en transporte público (línea 7 de metro Antonio Machado o Valdezarza y autobuses de la E. M. T. a Moncloa, Cuatro Caminos, la Vaguada, etc) como por carretera ya que tiene fácil acceso a la M 30 y M 40 y a 5 minutos andando al parque de la Dehesa de la Villa. Equipamientos: zonas verdes y certificado de energía en trámites. ¿TE INTERESA? En Rive tenemos la misión de hacer que la compra y venta de viviendas sea rápida, sencilla y segura. Ofrecemos ofertas de compra instantánea, servicios inmobiliarios tradicionales y una amplia gama de apartamentos listos para la mudanza en venta y alquiler. Nuestro equipo de especialistas cualificados, respaldados con tecnología de inteligencia artificial, garantiza la eficiencia y la tranquilidad en cada transacción. Si estás interesado en verla, no dudes en contactar con nosotros, estaremos encantados de acompañarte. Contáctanos, atendemos por WhatsApp:.",good,False,3470.0,{'typology': 'flat'},"{'subtitle': 'Valdezarza, Madrid', 'title': 'Piso en Calle de San Gerardo'}",False,False,False,1,True,,flat,,Piso en Calle de San Gerardo,"Valdezarza, Madrid",,
