,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl,Nuda
10,101760323,530000,flat,sale,113,True,3,2,Calle de Juan Sánchez,Madrid,Madrid,Fuencarral,es,False,40.4760973,-3.7186696,False,https://www.idealista.com/inmueble/101760323/,"31Real Servicios Inmobiliarios vende; VIVIENDA DE 3 HABITACIONES, 2 BAÑOS, PLAZA DE GARAJE Y TRASTERO EN URBANIZACIÓN CON PISCINA Y PÁDEL. La vivienda cuenta con 87m2, que se distribuye de la siguiente manera;  Amplio recibidor con dos armarios empotrados. Cocina alargada y equipada, además cuenta con un gran tendedero que puede darse como utilidad también de una gran zona de despensa.  Salón amplio con dos zonas divididas como zona de descanso y de estar y la zona de comedor.  2 baños completos con plato de ducha, uno de ellos dentro de la suite y exterior. Platos de ducha y lavabos reformados.  La vivienda cuenta con 3 dormitorios, todos ellos amplios, totalmente exteriores y con armarios empotrados.  A destacar de la vivienda: puertas cambiadas lacadas en blanco, armarios de todas las estancias completamente reformados, ventanas dobles y oscilovatientes, suelo en buen estado de conservación, acuchillado y barnizado. Distribución modificada para aprovechar al máximo todos los espacios. La vivienda cuenta con aire acondicionado por conductos en todas las estancias. Todo exterior y con orientación suroeste.  La finca es una de las más exclusivas de Peñagrande, se trata de una urbanización residencial y familiar, con placas solares en el edificio lo que consigues un ahorro importante, con seguridad privada 24 horas. Piscina con amplios jardines, parque infantil, pista de pádel y sala multiusos. PLAZA DE GARAJE Y TRASTERO incluido en el precio.  La zona donde se encuentra ubicada esta preciosa vivienda en Peñagrande es en una zona residencial con todos los servicios a tu alcance, rodeada de parques, zonas verdes, supermercado Carrefour, Opencor, gran oferta de hostelería, el centro de salud Castroviejo a 2 minutos andando, gran variedad educativa, tanto de centros públicos, como concertados y privados. El transporte público es ideal, metro línea 7 a 5 minutos andando, distintos autobuses directos a plaza de castilla y Callao y autobús nocturno en la misma puerta. La comunicación en transporte privado es cómoda y accesible, tienes a un paso las dos carreteras principales de la capital M30 y M40. ¡VISITA CON NOSTROS! - DE MADRID AL CIELO, PERO ANTES, PASAMOS POR PEÑAGRANDE!",good,False,4690,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de Juan Sánchez'}",True,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de Juan Sánchez,"Peñagrande, Madrid",True,True,0
11,100535731,499000,flat,sale,124,True,4,2,Calle de La Hiruela,Madrid,Madrid,Fuencarral,es,False,40.4730941,-3.716745,False,https://www.idealista.com/inmueble/100535731/,"Amplio piso exterior de 124 m2 distribuidos en salón-comedor, cocina con dos ambientes, 4 dormitorios y 2 baños con ducha. Además, dispone de una terraza acristalada de 8 m2 aprox. Han sido reformados la cocina y los baños. El piso se vende con una plaza de garaje doble (ideal coche grande y moto) incluida en el precio y cuenta también con un trastero de aprox. 4 m2 en última planta. La calefacción es individual (de instalación central con contadores individuales) y el agua caliente también es individual por gas natural.  El edificio de diez plantas ha obtenido recientemente la ITE favorable, y está dotado de jardines alrededor, amplio portal con acceso de  personas con diversidad funcional y 2 ascensores. Situado en el Barrio de Peñagrande, junto al Centro de Salud Doctor Castroviejo, al Club Unión Zona Norte y varios colegios e institutos. Muy cerca también del Centro Comercial La Vaguada. Está muy bien comunicado con metro a 5 minutos andando (línea 7), varias líneas de autobuses y rápido acceso a la M-30. Si quieres realizar una visita, no dudes en contactar con nosotros. No cobramos al comprador.",good,False,4024,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Hiruela'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Hiruela,"Peñagrande, Madrid",True,True,0
12,101593146,530000,flat,sale,124,True,3,2,Calle Isla Malaita,Madrid,Madrid,Fuencarral,es,False,40.4724669,-3.7222471,False,https://www.idealista.com/inmueble/101593146/,"31 Real Servicios Inmobiliarios vende; VIVIENDA REFORMADA CON TERRAZA, 3 DORMITORIOS, 2 BAÑOS, PISCINA Y PLAZA DE GARAJE! La vivienda cuenta con 91 metros, que se distribuye de la siguiente manera:  Amplio recibidor, desde donde se accede a una cocina completamente reformada y equipada con electrodomésticos, además, cuenta con un tendedero incorporado que puede darse como utilidad también de una gran zona de despensa. El salón tiene la amplitud y la distribución ideal que siempre se busca, amplio y luminoso, con dos zonas divididas como zona de descanso y de estar y la zona de comedor. Tiene acceso a lo más demandado en estos tiempos, UNA TERRAZA con vistas despejadas. La vivienda cuenta con 3 dormitorios, todos ellos con armarios empotrados y 2 baños completamente reformados y exteriores, uno de ellos con plato de ducha dentro de la habitación principal. A destacar de la vivienda: REFORMA INTEGRAL de hace cinco años, puertas de madera lacadas en banco, ventanas de PVC oscilovatientes con persianas eléctricas, suelo de parquet acuchillado, aire acondicionado por Split en el salón y habitación principal. La orientación de la vivienda es sureste.  La vivienda tiene portero físico y plaza de garaje con acceso directo desde el ascensor, incluida en el precio. La urbanización cuenta con cuarto trastero para las bicis, zonas verdes, parque infantil y piscina. La vivienda se encuentra en una de las mejores zonas de Peñagrande, al lado de colegios, autobuses directos a Plaza de Castilla y Moncloa, a 10 minutos andando del Metro Antonio machado y metro Peñagrande (Línea 7), centros de salud. Con fácil acceso directo a carreteras principales M30 y M40 y a menos de 10 minutos de Plaza de Castilla. ¡VISITA CON NOSTROS! - DE MADRID AL CIELO, PERO ANTES, PASAMOS POR PEÑAGRANDE!",good,False,4274,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle Isla Malaita'}",True,False,False,9,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle Isla Malaita,"Peñagrande, Madrid",True,True,0
13,100347076,745000,penthouse,sale,154,True,4,3,Calle de Juan Sánchez,Madrid,Madrid,Fuencarral,es,False,40.4727281,-3.7214909,False,https://www.idealista.com/inmueble/100347076/,"REF. 705/3261. Bonito ático-dúplex, dispone de cuatro dormitorios (con posibilidad de vestidor), dos baños completos y un aseo de invitados, dormitorio principal doble con baño en suite completo con bañera de hidromasaje, salón, cocina, y una terrazas de 28 m2, aire acondicionado frío/calor, calefacción gas natural, 2 plazas de garaje (1 opcional no incluida en el precio), trastero, la comunidad dispone de piscina, pista de paddle, sala de celebración de eventos y seguridad 24 horas. además se encuentra muy bien comunicado al encontrarse al lado de paradas de bus, cerca del metro, además dispone de todo tipo de comercios cerca, además de guardería, colegios, farmacias, etc NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD, TOTAL TRANSPARENCIA.",good,False,4838,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Peñagrande, Madrid', 'title': 'Ático en Calle de Juan Sánchez'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,penthouse,Ático en Calle de Juan Sánchez,"Peñagrande, Madrid",True,True,0
14,101110655,476000,flat,sale,130,True,4,2,Calle de La Serna del Monte,Madrid,Madrid,Fuencarral,es,False,40.4736287,-3.7219345,False,https://www.idealista.com/inmueble/101110655/,"InmoAlamia comercializa amplia vivienda situada en la calle Serna del Monte, que pertenece al barrio de Peñagrande, distrito de Fuencarral-el Pardo, en el extremo noroeste de Madrid, el barrio de Peñagrande está muy bien comunicado tanto por transporte publico como por vehículo privado, dentro del barrio del pilar, muy cerca también del CC La Vaguada. El piso se encuentra en un estado que es para entrar a vivir, y se encuentra en la sexta planta planta de un edificio de 10 alturas que dispone de ascensor, con una amplia y cómoda plaza de garaje (ya incluida en el precio) y trastero de unos 7 metros cuadrados aproximadamente. Es exterior en un 75%, e interior un 25%, con orientación suroeste, y consta de 130m2 construidos según catastro, que se reparten de la siguiente forma: * Amplio y espacioso recibidor. * Cocina muy amplia, totalmente amueblada y equipada. * Salón muy amplio y luminoso, con acceso a una fantástica terraza de 8m2 con vistas espectaculares y despejadas. * Cuatro dormitorios (todos ellos dobles), equipados con armarios empotrados, la Suite principal es con baño completo, totalmente reformado con plato de ducha e hidromasaje. * Segundo cuarto de baño completo, totalmente reformado, con bañera. El suelo es de parquet (totalmente lijado y barnizado en todo el piso a excepción de una habitación), las ventanas son de aluminio con Climalit sencillo, hay calefacción central de gas natural, las puertas interiores son de madera de gran calidad, al igual que los armarios empotrados. Muy bien comunicado en transporte público por: -Metro Antonio Machado situado a 4 min caminando (350m) -Metro Peñagrande situado a 6 min caminando (500m). -Varias paradas de Bus a escaso metros de la vivienda. Y para vehículos privados: -Aparcamiento zona libre sin parquímetros (Zona SER) No deje pasar la oportunidad de adquirir una vivienda de gran tamaño en buen estado a un gran precio en una de las mejores zonas de Madrid, llame y agende su visita con nosotros!",good,False,3662,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Serna del Monte'}",True,False,False,6,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Serna del Monte,"Peñagrande, Madrid",True,True,0
15,101694526,487000,flat,sale,125,True,4,2,Calle de La Serna del Monte,Madrid,Madrid,Fuencarral,es,False,40.4733705,-3.7181692,False,https://www.idealista.com/inmueble/101694526/,"31Real Servicios Inmobiliarios vende: PISO AMPLIO, LUMINOSO Y EXTERIOR PARA REFORMAR EN PEÑAGRANDE DE 4 DORMITORIOS, TERRAZA, 2 BAÑOS, PLAZA DE GARAJE Y TRASTERO. La vivienda cuenta con 114 metros que se distribuyen en un amplio hall por el que accedemos a una cocina amueblada, además, cuenta con un gran tendedero que puede darse como utilidad también de una zona de despensa. El salón tiene la amplitud y la distribución ideal que siempre se busca, amplio y luminoso, con dos zonas divididas como zona de descanso y de estar y la zona de comedor. Tiene acceso a lo más demandado en estos tiempos, UNA TERRAZA con vistas despejadas. La vivienda cuenta con 4 dormitorios EXTERIORES y 2 baños completos con ventana, uno de ellos en suite. La capacidad de almacenaje que tiene es un valor añadido, ya que además de contar con amplios armarios empotrados en 3 de los 4 dormitorios, tenemos otro armario más en el pasillo.  La vivienda se encuentra ubicada en urbanización privada, con jardines. El portal adaptado para minusválidos con montacargas, TRASTERO y PLAZA DE GARAJE con acceso directo en ascensor, incluida en el precio! La vivienda se encuentra en una de las mejores zonas de Peñagrande, con todas las comodidades al alcance, al lado de colegios, autobuses directos a Plaza de Castilla y Moncloa, a 5 minutos del Metro Peñagrande y del Metro Antonio machado (Linea 7), Centro Comercial La Vaguada muy cerca de la vivienda y centro de Salud Doctor Castroviejo a escasos metros. Con fácil acceso directo a carreteras principales M30 y M40 a y menos de 10 minutos de Plaza de Castilla. ¡VISITA CON NOSOTROS! - DE MADRID AL CIELO, PERO ANTES, PASAMOS POR PEÑAGRANDE!",good,False,3896,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Serna del Monte'}",True,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Serna del Monte,"Peñagrande, Madrid",True,True,0
16,101513412,360000,flat,sale,100,True,3,1,Calle de La Bañeza,Madrid,Madrid,Fuencarral,es,False,40.4740072,-3.7161096,False,https://www.idealista.com/inmueble/101513412/,"31Real Servicios Inmobiliarios VENDE:  ¡VIVIENDA COMPLETAMENTE EXTERIOR DE 3 HABITACIONES, 1 BAÑO, TERRAZA Y PLAZA DE GARAJE! La vivienda cuenta con 86m2 útiles. Al acceder, nos encontramos con un pequeño hall que nos da acceso a un distribuidor que a la vez nos comunica con la zona de descanso y con una cocina amueblada y reformada con un gran tendedero. El salón con forma rectangular y luminoso, con dos zonas divididas, como zona de estar y la zona de comedor. Tiene acceso a lo más demandado en estos tiempos, UNA TERRAZA. Esta estancia dispone de aire acondicionado por split.  La vivienda cuenta con 3 habitaciones EXTERIORES. La habitación principal, en su origen, contaba con un pequeño balcón, el cual ha sido incorporado, aprovechando dicho espacio para hacer un segundo armario empotrado y un mirador, que gracias a su ventanal conseguimos mayor luz en esta estancia. Además de los 2 armarios empotrados en la principal, tenemos 2 armarios más en el pasillo.  En esta zona nos encontramos con un baño completo reformado y con ventana.   Se trata de una vivienda completamente EXTERIOR y de esquina con doble orientación; el salón y las 3 habitaciones con orientación este y la cocina orientación sur.  El acceso a la vivienda está totalmente adaptado para personas con movilidad reducida, en una urbanización privada con portero físico. Cuenta con PLAZA DE GARAJE con acceso directo en ascensor, incluida en el precio!  La vivienda se encuentra en una de las mejores zonas de Peñagrande, con gran variedad de comercios, gimnasios, farmacias, guarderías y colegios, cerca del centro comercial La Vaguada, el centro de Salud Castroviejo a 3 minutos andando y un precioso parque repleto de zonas verdes. El transporte público en la misma puerta con autobuses directos a Plaza de Castilla. La boca de metro de Peñagrande a un minuto andando (línea 7) y fácil acceso a carretera m30 y M40. ¡VISITA CON NOSTROS! - DE MADRID AL CIELO, PERO ANTES, PASAMOS POR PEÑAGRANDE!",good,False,3600,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Bañeza'}",True,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Bañeza,"Peñagrande, Madrid",True,True,0
17,101694902,745000,penthouse,sale,154,True,4,3,Calle de Juan Sánchez,Madrid,Madrid,Fuencarral,es,False,40.4752656,-3.7217002,False,https://www.idealista.com/inmueble/101694902/,"¡TU SUEÑO HECHO REALIDAD EN ESTE INCREÍBLE ÁTICO DÚPLEX! Vivienda de 122 metros que se distribuyen en dos plantas; El acceso a la misma es a través de un amplio hall que nos distribuye a un aseo de cortesía, una cocina amplia y totalmente equipada con tendedero y un salón rectangular con doble estancia, la zona de estar y el comedor. Desde el salón se accede también a una impresionante terraza de 28 metros, para disfrutarla todos los días del año. En la planta baja nos encontramos con la zona de descanso, en el pasillo hay otro armario empotrado más, por lo que la capacidad de almacenaje de esta vivienda se encuentra pensada al detalle. 2 baños completos exteriores, uno de ellos dentro de la suite y con bañera de hidromasaje.  La vivienda cuenta con 4 dormitorios, todos ellos amplios, totalmente exteriores y con armarios empotrados. Además, esta planta también ofrece un pequeño cuarto el cual ahora se usa como trastero/almacén, pero podría aprovecharse añadiéndolo al dormitorio contiguo consiguiendo así tener un precioso vestidor. A destacar de la vivienda: puertas de madera, doble ventana en el salón y en las habitaciones, suelo de tarima perfectamente cuidado, aire acondicionado en el salón, la planta baja cuenta con aire acondicionado por conducto en todas las estancias. La orientación de toda la casa es la deseada por todos, SUR Y ESTE, por lo que la luz natural la tendrás siempre asegurada. La finca es una de las más exclusivas de Peñagrande, se trata de una urbanización residencial y familiar, con placas solares en el edificio lo que consigues un ahorro importante, con seguridad privada 24 horas. Piscina con amplios jardines, parque infantil, pista de pádel y sala multiusos. PLAZA DE GARAJE GRANDE Y TRASTERO incluido en el precio, además hay posibilidad de adquirir una segunda plaza en la misma finca. La zona donde se encuentra ubicada esta preciosa vivienda en Peñagrande es en una zona residencial con todos los servicios a tu alcance, rodeada de parques, zonas verdes, supermercado Carrefour, Opencor, gran oferta de hostelería, el centro de salud Castroviejo a 2 minutos andando, gran variedad educativa, tanto de centros públicos, como concertados y privados. El transporte público es ideal, metro línea 7 a 5 minutos andando, distintos autobuses directos a plaza de castilla y Callao y autobús nocturno en la misma puerta. La comunicación en transporte privado es cómoda y accesible, tienes a un paso las dos carreteras principales de la capital M30 y M40. ¡Si estabas buscando la oportunidad perfecta, aquí la tienes! *- De Madrid al cielo -*.",good,False,4838,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Peñagrande, Madrid', 'title': 'Ático en Calle de Juan Sánchez'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,penthouse,Ático en Calle de Juan Sánchez,"Peñagrande, Madrid",True,True,0
18,101087189,390000,flat,sale,126,True,4,2,Calle de La Serna del Monte,Madrid,Madrid,Fuencarral,es,False,40.4732133,-3.7207127,False,https://www.idealista.com/inmueble/101087189/,"MÁGNIFICO PISO EXTERIOR CON TERRAZA UBICADO EN UNA DE LAS MEJORES ZONAS RESIDENCIALES DE MADRID La Casa Agency te presenta esta espectacular vivienda de 126mts cuadrados en zona de Peñagrande en el distrito de Fuencarral - el Pardo, situada a tan solo de 5 minutos de Plaza Castilla, totalmente residencial rodeado de parques y tranquilidad. El inmueble esta distribuido en un amplio salón comedor que consta de una cómoda terraza donde puedes disfrutar de los jardines de la comunidad; 4 dormitorios que disponen de armarios empotrados, uno de ellos con baño en suite; cocina independiente con terraza al patio interior que sirve como almacenaje; y un segundo cuarto de baño. La vivienda se completa con un amplio trastero en la última planta del edificio; además de una plaza de garaje incluida en el precio. Se encuentra en un buen estado de conservación aunque con amplias posibilidades de reforma para redistribuirlo a gusto del futuro comprador. La finca donde se encuentra data del año 1982, con diseño clásico de la zona se convierte en un lugar único y especial para vivir; consta de ascensor. Cuenta con ascensor y con ITE FAVORABLE del año 2013 pasando su próxima revisión en el año 2033 Su ubicación es inmejorable, en el extremo noroeste de Madrid, el barrio de Peñagrande, se accede a A6 y M30 en 2 minutos. Moncloa, Autobuses: 42, 7, 132, 137, N20 y N2. que comunican la zona con toda la capital, línea 7 de metro. Zona residencial muy tranquila con todo tipo de servicios a mano, como supermercados, colegios, institutos, escuela infantil, farmacia, bancos, centro de salud, zona deportiva, etc. Además, comentarte que contamos con un departamento financiero FINANZATE, Intermediación Financiera Eurocredit MAD S. L. en el cual puedes obtener un asesoramiento sin compromiso/sin coste para conocer tus posibilidades y tener mejores opciones y garantías a la hora de comprar. Si te gusta el inmueble. ¡No dudes en contactar con nosotros.",renew,False,3095,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de La Serna del Monte'}",True,False,False,bj,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de La Serna del Monte,"Peñagrande, Madrid",True,True,0
19,101643595,770000,flat,sale,140,True,3,3,Calle de Buitrago del Lozoya,Madrid,Madrid,Fuencarral,es,False,40.472754,-3.715963,False,https://www.idealista.com/inmueble/101643595/,"¡SIN COMISIONES DE AGENCIA! INMOLINE y whatsapp Lujosa vivienda en zona residencial, de ciento cuarenta m2, tres dormitorios y tres baños completos. Dos plazas de garaje y trastero, incluidos en el precio. Con acabados de alta calidad. Ubicada en Peñagrande, una zona tranquila con todos los servicios, cercana a centros comerciales, centros deportivos, Club de Golf, Hipódromo de Madrid; centro sanitario; a pocos minutos del Paseo de la Castellana; bien comunicada por autobús y metro Antonio Machado; con fácil acceso a la M-30. En una excelente urbanización con ascensor, jardín, piscina y piscina climatizada, gimnasio y zona infantil. La vivienda tiene un amplio salón. Cocina office independiente totalmente amueblada y equipada con todos los electrodomésticos y lavadero. Las habitaciones con armarios empotrados y la principal con vestidor. Baños completos. Aire acondicionado. Calefacción por suelo radiante y agua caliente de gas natural. Carpintería de puertas y ventanas metálica y suelos de parqué en las habitaciones.  SI desea disfrutar de las ventajas de vivir en una gran ciudad, y a la vez caminar, ir en bici, o patines, tranquilamente en un entorno natural y usar la piscina durante todo el año; esta es su vivienda, no dude en llamarnos. Somos una empresa de mediación inmobiliaria, con una amplia y eficaz experiencia en el sector. Estamos especializados en Alquiler y Venta de inmuebles en Madrid capital y en su provincia. Whatsapp seis seis tres uno cuatro tres cuatro ocho siete.",good,False,5500,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle de Buitrago del Lozoya'}",True,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de Buitrago del Lozoya,"Peñagrande, Madrid",True,True,0
20,101710685,1270000,chalet,sale,230,False,4,4,Calle de Antonio Machado,Madrid,Madrid,Moncloa,es,False,40.4613531,-3.7215989,False,https://www.idealista.com/inmueble/101710685/,"Gilmar Consulting Inmobiliario Castellana-Orense vende espectacular chalet adosado en zona de Valdezarza, frente a Dehesa De La Villa, el chalet esta dividido en tres plantas y compuesto de cuatro dormitorios y cuatro baños, con zona ajardinada y piscina. El Chalet ha sido construido sobre una parcela de 281m² y tiene una superficie catastralmente reconocida de 230m2 repartidos en 3 plantas. Los materiales de construcción son excelentes, su estructura muy sólida con buenos acabados, y su conservación muy cuidada. La vivienda cuenta con calefacción en toda la casa de gas natural, aire acondicionado repartido en splites. Suelo de tarima, ventanas climalit en aluminio blanco, con doble acristalamiento y puente térmico, instalación de luces de led y pintura lisa, también dispone de amplios y espaciosos armarios empotrados, repartidos por toda la vivienda. En cuanto a la distribución, en la plata baja o principal, donde en la entrada podremos disfrutar de zona ajardinada con espacio chill out, la parcela rodea al edificio, disponiendo en el lateral de zona destinada al aparcamiento y zona recreacional y ya en la parte trasera, disponemos de piscina privada con espacio para barbacoa, caseta y terraza, ideal para disfrutar de una agradable reunión familiar o con amistades. Desde la entrada tenemos acceso a la vivienda, donde nos encontramos con un maravilloso hall de entrada con espacio al fondo, totalmente utilizable como despensa o almacén, avanzamos y nos adentramos en el maravilloso salón - comedor, muy espacioso y alegre por su gran luminosidad, dispone de chimenea que va conectada a la caldera y va unido a la cocina totalmente abierta, equipada y con gran capacidad de almacenaje, destacando la impresionante isla que hace disfrutar y aprovechar todo el espacio, desde la cocina tenemos acceso directo a la piscina, entre la cocina y el baño esta el aseo de cortesía con plato de ducha.  La primera planta está compuesta por tres espaciosos dormitorios con armarios empotrados, a destacar el impresionante armario empotrado del dormitorio principal que además dispone de baño en suite, con plato de ducha, en esta misma planta entre los dormitorios nos encontramos con baño completo con bañera y cuarto de lavado con acceso a terraza ubicada hacia la zona trasera del chalet ( piscina ). En la última planta disfrutamos de un maravilloso y original apartamento, con cocina y salón independiente, amplio dormitorio y baño completo con plato de ducha, desde esta planta accedemos a una fantástica terraza de 50 metros ubicada hacia la entrada del chalet. La zona dispone de excelentes comunicaciones, mediante la calle Sinesio Delgado conecta con Plaza Castilla y Puerta de Hierro, salida directa al túnel de Sor Ángela de la Cruz que conecta con la plaza de Cuzco/Castellana en cuatro minutos. La línea 7 de Metro estación Valdezarza, está a tan solo 10 minuto andando, dispone de varias líneas de autobuses a unos metros desde el chalet. El propietario del chalet dispondrá de todos los servicios necesarios a unos metros, así como la mayoría de los tipos de comercios necesarios para la vida diaria, varios supermercados, farmacias, numerosas cafeterías, bares y restaurantes. Destacable es la cercanía a dos parques/zonas verdes más amplias de Madrid, la Dehesa de la Villa y el parque Agustín Rodríguez Sahagún. La cercanía y fácil acceso a la zona de las Cuatro Torres y la Torre Caleido del Instituto de Empresa permiten llegar al lugar de trabajo o cursar alguno de los programas de estudios en unos minutos. Sin duda, una excelente compra que podrá disfrutar para su familia o convertirse en un excelente producto de inversión que ofrecerá una alta rentabilidad durante el tiempo que lo tenga alquilado.",good,False,5522,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Chalet adosado en Calle de Antonio Machado'}",True,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",chalet,terracedHouse,Chalet adosado en Calle de Antonio Machado,"Ciudad Universitaria, Madrid",True,True,0
